1.0 2.0 3.0 4.0 5.0 6.0 7.0 -1.0 -1.0 -1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
3.47809655905227 2.95819311810454 5.511569896605776 5.2513183215771395 1.7269794643395429 3.520803731838186 8.35773400856092 -1.5560310031952729 -1.2489108714656056 -0.5948099189124012 4.999999999999449e-4 1.01376896063182 0.3270985410261046 0.6871704196057151 1.5560310031952733 1.2489108714656056 0.5948099189124014
6.597228106653981 5.286213051346131 8.412022452214211 7.562181598962012 2.270808607029884e-2 2.162025332694501 8.329049572107246 -2.837701570271342 -1.296488157339238 -0.37002248872877097 0.3666211047803844 5.068844803157724e-4 0.17778902700285132 0.18933896225784796 2.8377015702713417 1.296488157339238 0.37002248872877075
11.702334257533469 10.738128612620834 12.928654213069322 12.115251277718436 0.30122554661130857 1.573902154835352 7.0350874659639295 -3.145857472900758 -1.295272198454163 -0.316541180955272 1.8331055239018124e-4 0.1574849431972691 8.005156773104091e-2 7.761668601861825e-2 3.1458574729007576 1.295272198454163 0.316541180955272
18.435130420395147 17.56607063680434 20.095125977356133 19.1984102508062 0.2582231735543685 1.1476243815762557 6.751196432801429 -3.270282021741774 -1.1017755480628837 -0.18892664058157094 4.791862491860897e-2 7.874247159861403e-5 2.3414335192714845e-2 2.4583032197493082e-2 3.270282021741774 1.1017755480628837 0.188926640581571
33.89537756220331 33.07230282886055 35.20952913070952 34.247034226922196 0.2247312988971361 0.9289877338497424 6.792966932922426 -3.2301370897815853 -0.9983377934458206 -0.1335589106875839 2.39593124592985e-5 2.057791274196547e-2 1.0458507060068737e-2 1.0143364994355862e-2 3.2301370897815853 0.9983377934458206 0.13355891068758396
57.15068662034862 56.35655514621118 58.82948241934055 57.7764080200252 0.15637668446290595 0.6987303492538373 6.982015135409119 -3.1862495251610747 -0.8560071325889934 -7.847487218194524e-2 7.154826875031313e-3 1.0288956370983066e-5 3.516961612101417e-3 3.648154219300999e-3 3.1862495251610747 0.8560071325889934 7.847487218194524e-2
103.89518283227801 103.12367454893783 105.2705521306551 104.15846151308722 0.1178761349313923 0.5517521557228263 7.119580422759626 -3.1597687707950484 -0.7705010860965625 -5.4581916415235174e-2 3.577413437514526e-6 2.9464942655044357e-3 1.4984322538227229e-3 1.4516394251190869e-3 3.1597687707950484 0.7705010860965625 5.4581916415235174e-2
179.52848940853823 178.77857069141976 181.24237972244657 180.07106861399635 7.930930847304771e-2 0.40891390234334113 7.268165114803272 -3.138951919719515 -0.6840959235959714 -3.4543346122475824e-2 1.0767948363932232e-3 1.4732471327514284e-6 5.303006600821875e-4 5.47967423443646e-4 3.138951919719515 0.6840959235959715 3.4543346122475824e-2
322.8650307974663 322.13253001010946 324.2924808107546 323.0813328642471 5.6566914842728605e-2 0.3108518404632584 7.367669816536791 -3.128013418599471 -0.6262740566627507 -2.395425921726986e-2 5.383974181964561e-7 4.307590169003462e-4 2.1904958865618258e-4 2.1224782566221914e-4 3.128013418599471 0.6262740566627507 2.395425921726986e-2
564.5099335342389 563.793634518238 566.2515356265029 565.0057635440493 3.800970544701311e-2 0.22499726279836704 7.454261694574159 -3.120562642350792 -0.5754758998893191 -1.5775499191428108e-2 1.6139242358598595e-4 2.1537950845013478e-7 7.95246737972816e-5 8.208312929673596e-5 3.120562642350792 0.5754758998893191 1.5775499191428108e-2
1008.1969745740937 1007.4931143594993 1009.66210604596 1008.3924089076739 2.6474419937645394e-2 0.16456125647670866 7.513205811996936 -3.11669599883681 -0.5401012569404806 -1.0884828780878096e-2 8.069621179298192e-8 6.346493992549155e-5 3.2270897183347425e-5 3.1274738953518587e-5 3.11669599883681 0.5401012569404806 1.0884828780878094e-2
1772.9184800938183 1772.2250362005975 1774.677279684227 1773.3885751212968 1.786359868633146e-2 0.11607093187278371 7.559654020708986 -3.1143037743150717 -0.5117696316550607 -7.2976143579855535e-3 2.407794206556594e-5 3.173246996274865e-8 1.1865888398931927e-5 1.224378613700504e-5 3.1143037743150717 0.5117696316550607 7.2976143579855535e-3
3153.037573592498 3152.351723481386 3154.525960841907 3153.2241086435156 1.2302383269218965e-2 8.215979264828913e-2 7.591444248467369 -3.1130440553392997 -0.49205021285674816 -5.010514255775204e-3 1.2038971032780248e-8 9.373506520624751e-6 4.766137385714818e-6 4.6194081060767706e-6 3.1130440553392997 0.49205021285674816 5.010514255775205e-3
5559.503050505387 5558.8230113484115 5561.270908615321 5559.959272372442 8.326391202091221e-3 5.677204438860778e-2 7.614962214071195 -3.1122879766894136 -0.4773099123791043 -3.3845652078675955e-3 3.5774278257420897e-6 4.686753260311699e-9 1.7630655965202733e-6 1.819048982616188e-6 3.1122879766894136 0.4773099123791043 3.3845652078675964e-3
9861.633902625224 9860.957930981687 9863.134790556342 9861.816460040045 5.69853318723488e-3 3.931269000854101e-2 7.630968736586648 -3.1118631541695065 -0.4671927543147585 -2.314297389850916e-3 1.7887139128708676e-9 1.3842517439758745e-6 7.038434474293439e-7 6.82197010321118e-7 3.1118631541695065 0.4671927543147585 2.3142973898509166e-3
17408.766828036543 17408.093787179398 17410.538869501914 17409.21577206193 3.8619680644063547e-3 2.6846772772987144e-2 7.642335298688842 -3.11159806548683 -0.4599744184761738 -1.5675952626624848e-3 5.297040195746244e-7 6.92125871987776e-10 2.610570026164947e-7 2.693391429659834e-7 3.11159806548683 0.4599744184761738 1.5675952626624853e-3
